Fuente de Financiación,Situación de Fondos,Recursos´Presupuestales,Codigo Sector,Nombre Sector,Codigo Entidad,Nombre Entidad,Código Nivel Uno Rubro,Nombre Nivel Uno Rubro,Código Nivel Dos Rubro,Nombre Niel Dos Rubro,Código Nivel Tres Rubro,Nombre Nivel Tres Rubro,Código Cuarto Nivel Rubro,Nombre Cuarto Nivel Rubro,Código Quinto Nivel Rubro,Nombre Quinto Nivel Rubro,Apropiación Vigente,Compromisos,Obligaciones,Pagos
Propios,CSF,INGRESOS CORRIENTES,9,TRANSPORTE,24-13-00,AGENCIA NACIONAL DE INFRAESTRUCTURA,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,04,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,CD,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,6357911050,0,0,0
Propios,CSF,INGRESOS CORRIENTES,9,TRANSPORTE,24-13-00,AGENCIA NACIONAL DE INFRAESTRUCTURA,A,FUNCIONAMIENTO,02,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,22397242000,13692564801,550149221,178840000
Propios,CSF,INGRESOS CORRIENTES,9,TRANSPORTE,24-13-00,AGENCIA NACIONAL DE INFRAESTRUCTURA,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,01,A ÓRGANOS DEL PGN,999,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,5923654360,0,0,0
Propios,CSF,INGRESOS CORRIENTES,9,TRANSPORTE,24-13-00,AGENCIA NACIONAL DE INFRAESTRUCTURA,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,04,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,02,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,012,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),215720000,10088720,8360579,8360579
Propios,CSF,INGRESOS CORRIENTES,9,TRANSPORTE,24-13-00,AGENCIA NACIONAL DE INFRAESTRUCTURA,A,FUNCIONAMIENTO,08,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",04,CONTRIBUCIONES,01,CUOTA DE FISCALIZACIÓN Y AUDITAJE,CD,CUOTA DE FISCALIZACIÓN Y AUDITAJE,16583220384,0,0,0
Propios,CSF,INGRESOS CORRIENTES,9,TRANSPORTE,24-13-00,AGENCIA NACIONAL DE INFRAESTRUCTURA,C,INVERSION,2499,FORTALECIMIENTO Y APOYO A LA GESTIÓN INSTITUCIONAL DEL SECTOR TRANSPORTE,0600,INTERSUBSECTORIAL TRANSPORTE,8,APOYO PARA LA GESTIÓN DE LA AGENCIA NACIONAL DE INFRAESTRUCTURA A TRAVÉS DE ASESORÍAS Y CONSULTORÍAS  NACIONAL,51102D,5. CONVERGENCIA REGIONAL / D. INTEGRACIÓN DE TERRITORIOS BAJO EL PRINCIPIO DE LA CONECTIVIDAD FÍSICA Y LA MULTIMODALIDAD,223290886376,9632122215,624867,0
Propios,CSF,INGRESOS CORRIENTES,9,TRANSPORTE,24-17-00,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,SALARIO,CD,SALARIO,22548416311,1309454503,1309454503,1308077976
Propios,CSF,INGRESOS CORRIENTES,9,TRANSPORTE,24-17-00,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,02,CONTRIBUCIONES INHERENTES A LA NÓMINA,CD,CONTRIBUCIONES INHERENTES A LA NÓMINA,7926737024,0,0,0
Propios,CSF,INGRESOS CORRIENTES,9,TRANSPORTE,24-17-00,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,03,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,CD,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,2537126379,131323275,131323275,131323275
Propios,CSF,INGRESOS CORRIENTES,9,TRANSPORTE,24-17-00,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,04,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,CD,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,1902145208,0,0,0
Propios,CSF,INGRESOS CORRIENTES,9,TRANSPORTE,24-17-00,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,A,FUNCIONAMIENTO,02,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,21290779817,15753935704,469068657,465845054
Propios,CSF,INGRESOS CORRIENTES,9,TRANSPORTE,24-17-00,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,01,A ÓRGANOS DEL PGN,999,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,14464037626,0,0,0
Propios,CSF,INGRESOS CORRIENTES,9,TRANSPORTE,24-17-00,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,04,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,02,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,012,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),117523000,19126623,19126623,19126623
Propios,CSF,INGRESOS CORRIENTES,9,TRANSPORTE,24-17-00,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,10,SENTENCIAS Y CONCILIACIONES,CD,SENTENCIAS Y CONCILIACIONES,CD,SENTENCIAS Y CONCILIACIONES,674351000,0,0,0
Propios,CSF,INGRESOS CORRIENTES,9,TRANSPORTE,24-17-00,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,A,FUNCIONAMIENTO,08,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",01,IMPUESTOS,CD,IMPUESTOS,CD,IMPUESTOS,1214664,0,0,0
Propios,CSF,INGRESOS CORRIENTES,9,TRANSPORTE,24-17-00,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,A,FUNCIONAMIENTO,08,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",03,TASAS Y DERECHOS ADMINISTRATIVOS,CD,TASAS Y DERECHOS ADMINISTRATIVOS,CD,TASAS Y DERECHOS ADMINISTRATIVOS,5307576,0,0,0
Propios,CSF,INGRESOS CORRIENTES,9,TRANSPORTE,24-17-00,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,A,FUNCIONAMIENTO,08,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",04,CONTRIBUCIONES,01,CUOTA DE FISCALIZACIÓN Y AUDITAJE,CD,CUOTA DE FISCALIZACIÓN Y AUDITAJE,166663872,0,0,0
Propios,CSF,INGRESOS CORRIENTES,9,TRANSPORTE,24-17-00,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,C,INVERSION,2410,REGULACIÓN Y SUPERVISIÓN DE INFRAESTRUCTURA Y SERVICIOS DE TRANSPORTE,0600,INTERSUBSECTORIAL TRANSPORTE,3,FORTALECIMIENTO A LA SUPERVISIÓN INTEGRAL A LOS VIGILADOS A NIVEL  NACIONAL,51102D,5. CONVERGENCIA REGIONAL / D. INTEGRACIÓN DE TERRITORIOS BAJO EL PRINCIPIO DE LA CONECTIVIDAD FÍSICA Y LA MULTIMODALIDAD,16720276629,15285394062,0,0
Propios,CSF,INGRESOS CORRIENTES,9,TRANSPORTE,24-17-00,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,C,INVERSION,2499,FORTALECIMIENTO Y APOYO A LA GESTIÓN INSTITUCIONAL DEL SECTOR TRANSPORTE,0600,INTERSUBSECTORIAL TRANSPORTE,2,MEJORAMIENTO DE LA GESTIÓN Y CAPACIDAD INSTITUCIONAL PARA LA SUPERVISIÓN INTEGRAL A LOS VIGILADOS A NIVEL  NACIONAL,51102D,5. CONVERGENCIA REGIONAL / D. INTEGRACIÓN DE TERRITORIOS BAJO EL PRINCIPIO DE LA CONECTIVIDAD FÍSICA Y LA MULTIMODALIDAD,23898723371,22725799364,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,10,PLANEACION,03-24-00,SUPERINTENDENCIA DE SERVICIOS PÚBLICOS DOMICILIARIOS,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,01,A ÓRGANOS DEL PGN,055,FONDO EMPRESARIAL - LEY 812 DE 2003,34792875000,0,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,11,INFORMACION ESTADISTICA,04-02-00,FONDO ROTATORIO DEL DANE,A,FUNCIONAMIENTO,02,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,752000000,582348933,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,12,RELACIONES EXTERIORES,11-02-00,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,C,INVERSION,1102,"POSICIONAMIENTO EN INSTANCIAS GLOBALES, MULTILATERALES, REGIONALES Y SUBREGIONALES",1002,RELACIONES EXTERIORES,3,"FORTALECIMIENTO DE SEMILLEROS CULTURALES Y DEPORTIVOS PARA NIÑAS, NIÑOS Y ADOLESCENTES PARA LA REALIZACIÓN DE INTERCAMBIOS CULTURALES Y DEPORTIVOS EN EL MARCO DE LA ESTRATEGIA DE DIPLOMACIA CULTURAL DEL MINISTERIO DE RELACIONES EXTERIORES  NACIONAL",600030,6. PAZ TOTAL E INTEGRAL / 3. DESESCALAMIENTO DE LA VIOLENCIA,3708000000,280000000,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,12,RELACIONES EXTERIORES,11-02-00,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,C,INVERSION,1103,POLÍTICA MIGRATORIA Y SERVICIO AL CIUDADANO,1002,RELACIONES EXTERIORES,12,FORTALECIMIENTO EN LA ATENCIÓN DE LA POBLACIÓN SOLICITANTE DE REFUGIO PARA EL CUMPLIMIENTO DE LOS COMPROMISOS INTERNACIONALES  NACIONAL,53108B,"5. CONVERGENCIA REGIONAL / B. MECANISMOS DE PROTECCIÓN PARA LA POBLACIÓN MIGRANTE EN TRÁNSITO, REFUGIADOS Y CON VOCACIÓN DE PERMANENCIA EN EL TERRITORIO NACIONAL",5871000000,599500000,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,12,RELACIONES EXTERIORES,11-02-00,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,C,INVERSION,1103,POLÍTICA MIGRATORIA Y SERVICIO AL CIUDADANO,1002,RELACIONES EXTERIORES,7,IMPLEMENTACION DE MEDIDAS DE ATENCION Y REPARACION INTEGRAL A VICTIMAS EN EL EXTERIOR EN EL MARCO DE COMPETENCIAS DEL MINISTERIO DE RELACIONES EXTERIORES  NACIONAL,703010,7. ACTORES DIFERENCIALES PARA EL CAMBIO / 1. REPARACIÓN TRANSFORMADORA,3330000000,1338246670,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,12,RELACIONES EXTERIORES,11-02-00,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,C,INVERSION,1103,POLÍTICA MIGRATORIA Y SERVICIO AL CIUDADANO,1002,RELACIONES EXTERIORES,8,FORTALECIMIENTO  DEL DESARROLLO DE INICIATIVAS INSTITUCIONALES PARA LA COLOMBIANIDAD EN EL EXTERIOR Y SUS FAMILIAS.  NACIONAL,53108A,5. CONVERGENCIA REGIONAL / A. OFERTA DE SERVICIOS PARA LA POBLACIÓN COLOMBIANA EN EL EXTERIOR Y RETORNADA,32000000000,10078658064,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,12,RELACIONES EXTERIORES,11-02-00,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,C,INVERSION,1103,POLÍTICA MIGRATORIA Y SERVICIO AL CIUDADANO,1002,RELACIONES EXTERIORES,9,DESARROLLO DE ESTRATEGIAS DE ACOMPAÑAMIENTO Y ADAPTACIÓN DE LA NORMATIVIDAD DE RETORNO DE CONNACIONALES PROCEDENTES DEL EXTERIOR  NACIONAL,53108A,5. CONVERGENCIA REGIONAL / A. OFERTA DE SERVICIOS PARA LA POBLACIÓN COLOMBIANA EN EL EXTERIOR Y RETORNADA,5000000000,2457861600,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,12,RELACIONES EXTERIORES,11-02-00,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,C,INVERSION,1104,SOBERANÍA TERRITORIAL Y DESARROLLO FRONTERIZO,1002,RELACIONES EXTERIORES,3,IMPLEMENTACIÓN DE PROYECTOS DE DESARROLLO SOCIAL Y ECONÓMICO EN LAS ZONAS DE FRONTERA.  NACIONAL,51402F,"5. CONVERGENCIA REGIONAL / F. FRONTERAS HUMANAS PARA LA VIDA, LA INTEGRACIÓN Y EL DESARROLLO",21068000000,186150576,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,12,RELACIONES EXTERIORES,11-02-00,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,C,INVERSION,1199,FORTALECIMIENTO Y APOYO A LA GESTIÓN INSTITUCIONAL DEL SECTOR RELACIONES EXTERIORES,1002,RELACIONES EXTERIORES,11,MODERNIZACIÓN DEL MODELO INTEGRAL DE CAPACITACIÓN DE LOS FUNCIONARIOS DE LA PLANTA GLOBAL DEL MINISTERIO DE RELACIONES EXTERIORES.  NACIONAL,53105B,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,3153000000,0,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,12,RELACIONES EXTERIORES,11-02-00,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,C,INVERSION,1199,FORTALECIMIENTO Y APOYO A LA GESTIÓN INSTITUCIONAL DEL SECTOR RELACIONES EXTERIORES,1002,RELACIONES EXTERIORES,12,"INCORPORACIÓN DEL ENFOQUE DE GÉNERO EN LA POLÍTICA EXTERIOR DEL ESTADO, A NIVEL BILATERAL Y MULTILATERAL.  NACIONAL",701060,7. ACTORES DIFERENCIALES PARA EL CAMBIO / 6. HACIA UNA POLÍTICA EXTERIOR FEMINISTA CON LIDERAZGO DEL PAÍS EN TEMAS DE GÉNERO,827000000,568000000,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,12,RELACIONES EXTERIORES,11-02-00,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,C,INVERSION,1199,FORTALECIMIENTO Y APOYO A LA GESTIÓN INSTITUCIONAL DEL SECTOR RELACIONES EXTERIORES,1002,RELACIONES EXTERIORES,13,MEJORAMIENTO DE CAPACIDADES DE LA ACADEMIA DIPLOMÁTICA “AUGUSTO RAMÍREZ OCAMPO” PARA FOMENTAR LA GESTIÓN DEL CONOCIMIENTO Y LA INNOVACIÓN PÚBLICA EN EL SECTOR DE RELACIONES EXTERIORES A NIVEL  NACIONAL,53105B,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,7517000000,5078513000,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,12,RELACIONES EXTERIORES,11-02-00,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,C,INVERSION,1199,FORTALECIMIENTO Y APOYO A LA GESTIÓN INSTITUCIONAL DEL SECTOR RELACIONES EXTERIORES,1002,RELACIONES EXTERIORES,7,IMPLEMENTACION SISTEMA INTEGRADO DE GESTION EN LAS EMBAJADAS Y CONSULADOS DE COLOMBIA EN EL EXTERIOR  NACIONAL,53105B,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,1196000000,1062416772,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,12,RELACIONES EXTERIORES,11-02-00,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,C,INVERSION,1199,FORTALECIMIENTO Y APOYO A LA GESTIÓN INSTITUCIONAL DEL SECTOR RELACIONES EXTERIORES,1002,RELACIONES EXTERIORES,8,MODERNIZACIÓN DE LA INFRAESTRUCTURA DEL MINISTERIO DE RELACIONES EXTERIORES PARA EL DESARROLLO DE LOS OBJETIVOS MISIONALES   NACIONAL,53105B,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,30720000000,0,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,12,RELACIONES EXTERIORES,11-02-00,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,C,INVERSION,1199,FORTALECIMIENTO Y APOYO A LA GESTIÓN INSTITUCIONAL DEL SECTOR RELACIONES EXTERIORES,1002,RELACIONES EXTERIORES,9,TRANSFORMACIÓN DIGITAL DEL MINISTERIO DE RELACIONES EXTERIORES NACIONAL  NACIONAL,53108C,5. CONVERGENCIA REGIONAL / C. VÍNCULOS DE LOS COLOMBIANOS EN EL EXTERIOR CON EL PAÍS,18069000000,0,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,12,RELACIONES EXTERIORES,11-04-00,UNIDAD ADMINISTRATIVA ESPECIAL MIGRACIÓN COLOMBIA,C,INVERSION,1199,FORTALECIMIENTO Y APOYO A LA GESTIÓN INSTITUCIONAL DEL SECTOR RELACIONES EXTERIORES,1002,RELACIONES EXTERIORES,12,FORTALECIMIENTO DE LAS CAPACIDADES Y EVOLUCIÓN DE LAS TECNOLOGÍAS DE LA INFORMACIÓN EN MIGRACIÓN COLOMBIA NACIONAL,53105B,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,39643097808,9380463894,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,13,HACIENDA,13-09-00,SUPERINTENDENCIA DE LA ECONOMÍA SOLIDARIA,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,SALARIO,CD,SALARIO,4500000000,804412358,804412358,804412358
Propios,CSF,OTROS RECURSOS DE TESORERIA,13,HACIENDA,13-09-00,SUPERINTENDENCIA DE LA ECONOMÍA SOLIDARIA,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,02,CONTRIBUCIONES INHERENTES A LA NÓMINA,CD,CONTRIBUCIONES INHERENTES A LA NÓMINA,1600000000,0,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,13,HACIENDA,13-09-00,SUPERINTENDENCIA DE LA ECONOMÍA SOLIDARIA,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,03,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,CD,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,371000000,103734775,103734775,103734775
Propios,CSF,OTROS RECURSOS DE TESORERIA,13,HACIENDA,13-09-00,SUPERINTENDENCIA DE LA ECONOMÍA SOLIDARIA,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,04,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,CD,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,1253000000,0,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,13,HACIENDA,13-09-00,SUPERINTENDENCIA DE LA ECONOMÍA SOLIDARIA,A,FUNCIONAMIENTO,02,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,2200600000,1027219056,41038148,41038148
Propios,CSF,OTROS RECURSOS DE TESORERIA,13,HACIENDA,13-10-00,UNIDAD ADMINISTRATIVA ESPECIAL DIRECCIÓN DE IMPUESTOS Y ADUANAS NACIONALES,A,FUNCIONAMIENTO,02,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,23372000000,0,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,14,DEFENSA Y POLICIA,15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,04,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,02,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,013,ASIGNACIONES DE RETIRO (NO DE PENSIONES),186683000000,0,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,14,DEFENSA Y POLICIA,15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,C,INVERSION,1599,FORTALECIMIENTO Y APOYO A LA GESTIÓN INSTITUCIONAL DEL SECTOR DEFENSA Y POLICÍA,0100,INTERSUBSECTORIAL DEFENSA Y SEGURIDAD,2,FORTALECIMIENTO DE LA GESTIÓN DE CREMIL CON EL APOYO DE LAS TIC  BOGOTÁ,20109G,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / G. MODERNIZACIÓN PARA INCREMENTAR EL VALOR PÚBLICO, LA INTEGRIDAD Y LA TRANSPARENCIA EN LA SEGURIDAD",8138000000,3835568729,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,14,DEFENSA Y POLICIA,15-03-00,CAJA DE RETIRO DE LAS FUERZAS MILITARES,C,INVERSION,1599,FORTALECIMIENTO Y APOYO A LA GESTIÓN INSTITUCIONAL DEL SECTOR DEFENSA Y POLICÍA,0100,INTERSUBSECTORIAL DEFENSA Y SEGURIDAD,3,MANTENIMIENTO DE LOS BIENES INMUEBLES DE CREMIL EN EL CENTRO INTERNACIONAL TEQUENDAMA (CIT)  BOGOTA,20109G,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / G. MODERNIZACIÓN PARA INCREMENTAR EL VALOR PÚBLICO, LA INTEGRIDAD Y LA TRANSPARENCIA EN LA SEGURIDAD",5700000000,951834152,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,14,DEFENSA Y POLICIA,15-07-00,INSTITUTO CASAS FISCALES DEL EJÉRCITO,A,FUNCIONAMIENTO,07,DISMINUCIÓN DE PASIVOS,03,DEPÓSITO EN PRENDA,CD,DEPÓSITO EN PRENDA,CD,DEPÓSITO EN PRENDA,5600000000,86726170,77126532,77010032
Propios,CSF,OTROS RECURSOS DE TESORERIA,14,DEFENSA Y POLICIA,15-07-00,INSTITUTO CASAS FISCALES DEL EJÉRCITO,C,INVERSION,1505,GENERACIÓN DE BIENESTAR PARA LA FUERZA PÚBLICA Y SUS FAMILIAS,0100,INTERSUBSECTORIAL DEFENSA Y SEGURIDAD,3,MANTENIMIENTO RECUPERATIVO Y ESTRUCTURAL DE VIVIENDAS FISCALES Y SUS AREAS COMUNES A NIVEL  NACIONAL,20109B,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS",18873000000,0,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,14,DEFENSA Y POLICIA,15-10-00,CLUB MILITAR DE OFICIALES,C,INVERSION,1507,GRUPO SOCIAL Y EMPRESARIAL DE LA DEFENSA (GSED) COMPETITIVO,0100,INTERSUBSECTORIAL DEFENSA Y SEGURIDAD,2,"RECUPERACION Y MEJORAMIENTO DE LA INFRAESTRUCTURA FISICA ESTRATEGICA DEL CLUB MILITAR EN BOGOTA, PAIPA, NILO",20109B,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS",8965000000,0,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,14,DEFENSA Y POLICIA,15-11-00,CAJA DE SUELDOS DE RETIRO DE LA POLICÍA NACIONAL,A,FUNCIONAMIENTO,06,ADQUISICIÓN DE ACTIVOS FINANCIEROS,01,CONCESIÓN DE PRÉSTAMOS,04,A PERSONAS NATURALES,011,PRÉSTAMOS DE CONSUMO,2579000000,0,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,14,DEFENSA Y POLICIA,15-11-00,CAJA DE SUELDOS DE RETIRO DE LA POLICÍA NACIONAL,C,INVERSION,1507,GRUPO SOCIAL Y EMPRESARIAL DE LA DEFENSA (GSED) COMPETITIVO,0100,INTERSUBSECTORIAL DEFENSA Y SEGURIDAD,4,FORTALECIMIENTO DE LA ESTRUCTURA FÍSICA DE LOS INMUEBLES DE CASUR PARA SU RENTABILIDAD Y SOSTENIBILIDAD  NACIONAL,20109G,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / G. MODERNIZACIÓN PARA INCREMENTAR EL VALOR PÚBLICO, LA INTEGRIDAD Y LA TRANSPARENCIA EN LA SEGURIDAD",3575000000,394873334,0,0
Propios,CSF,OTROS RECURSOS DE TESORERIA,14,DEFENSA Y POLICIA,15-11-00,CAJA DE SUELDOS DE RETIRO DE LA POLICÍA NACIONAL,C,INVERSION,1507,GRUPO SOCIAL Y EMPRESARIAL DE LA DEFENSA (GSED) COMPETITIVO,0100,INTERSUBSECTORIAL DEFENSA Y SEGURIDAD,5,ACTUALIZACIÓN Y MEJORAMIENTO DE  LA PRESTACIÓN DE SERVICIOS TECNOLÓGICOS A LOS GRUPOS SOCIALES OBJETIVO DE CASUR  NACIONAL,20109G,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / G. MODERNIZACIÓN PARA INCREMENTAR EL VALOR PÚBLICO, LA INTEGRIDAD Y LA TRANSPARENCIA EN LA SEGURIDAD",5000000000,1505403837,0,0
