Municipio,Estacion,Fecha,Diametro aerodinamico,Medicion
Pereira,Centro,04/08/2009 12:00:00 AM,PM10,42.46
Pereira,Centro,04/10/2009 12:00:00 AM,PM10,39.99
Pereira,Centro,04/12/2009 12:00:00 AM,PM10,35.02
Pereira,Centro,04/13/2009 12:00:00 AM,PM10,40.01
Pereira,Centro,04/14/2009 12:00:00 AM,PM10,41.92
Pereira,Centro,04/15/2009 12:00:00 AM,PM10,52.59
Pereira,Centro,04/16/2009 12:00:00 AM,PM10,33.09
Pereira,Centro,04/17/2009 12:00:00 AM,PM10,41.52
Pereira,Centro,04/18/2009 12:00:00 AM,PM10,43.76
Pereira,Centro,04/19/2009 12:00:00 AM,PM10,39.54
Pereira,Centro,04/20/2009 12:00:00 AM,PM10,43.4
Pereira,Centro,04/21/2009 12:00:00 AM,PM10,31.76
Pereira,Centro,04/22/2009 12:00:00 AM,PM10,51.23
Pereira,Centro,04/23/2009 12:00:00 AM,PM10,63.99
Pereira,Centro,04/24/2009 12:00:00 AM,PM10,71.25
Pereira,Centro,04/25/2009 12:00:00 AM,PM10,49.13
Pereira,Centro,04/26/2009 12:00:00 AM,PM10,59.91
Pereira,Centro,04/27/2009 12:00:00 AM,PM10,26.28
Pereira,Centro,04/28/2009 12:00:00 AM,PM10,36.39
Pereira,Centro,04/29/2009 12:00:00 AM,PM10,46.61
Pereira,Centro,04/30/2009 12:00:00 AM,PM10,43.47
Pereira,Centro,05/01/2009 12:00:00 AM,PM10,28.59
Pereira,Centro,02/01/2010 12:00:00 AM,PM10,32.27
Pereira,Centro,02/02/2010 12:00:00 AM,PM10,27.75
Pereira,Centro,02/03/2010 12:00:00 AM,PM10,40.87
Pereira,Centro,02/04/2010 12:00:00 AM,PM10,32.23
Pereira,Centro,02/05/2010 12:00:00 AM,PM10,44.73
Pereira,Centro,02/06/2010 12:00:00 AM,PM10,53.73
Pereira,Centro,02/07/2010 12:00:00 AM,PM10,51.82
Pereira,Centro,02/08/2010 12:00:00 AM,PM10,59.63
Pereira,Centro,02/09/2010 12:00:00 AM,PM10,47.38
Pereira,Centro,02/10/2010 12:00:00 AM,PM10,31.45
Pereira,Centro,02/11/2010 12:00:00 AM,PM10,40.46
Pereira,Centro,02/12/2010 12:00:00 AM,PM10,62.9
Pereira,Centro,02/13/2010 12:00:00 AM,PM10,65.81
Pereira,Centro,02/14/2010 12:00:00 AM,PM10,93.38
Pereira,Centro,02/15/2010 12:00:00 AM,PM10,53.68
Pereira,Centro,02/16/2010 12:00:00 AM,PM10,84.5
Pereira,Centro,08/03/2010 12:00:00 AM,PM10,78.31
Pereira,Centro,08/04/2010 12:00:00 AM,PM10,91.27
Pereira,Centro,08/05/2010 12:00:00 AM,PM10,74.68
Pereira,Centro,08/06/2010 12:00:00 AM,PM10,33.28
Pereira,Centro,08/07/2010 12:00:00 AM,PM10,46.38
Pereira,Centro,08/08/2010 12:00:00 AM,PM10,56.39
Pereira,Centro,08/09/2010 12:00:00 AM,PM10,47.83
Pereira,Centro,08/10/2010 12:00:00 AM,PM10,49.41
Pereira,Centro,08/11/2010 12:00:00 AM,PM10,50.26
Pereira,Centro,08/12/2010 12:00:00 AM,PM10,59.77
Pereira,Centro,08/13/2010 12:00:00 AM,PM10,34.33
Pereira,Centro,08/14/2010 12:00:00 AM,PM10,53.82
Pereira,Centro,08/15/2010 12:00:00 AM,PM10,38.85
Pereira,Centro,08/16/2010 12:00:00 AM,PM10,31.6
Pereira,Centro,08/17/2010 12:00:00 AM,PM10,29.5
Pereira,Centro,08/18/2010 12:00:00 AM,PM10,32.58
Pereira,Centro,08/19/2010 12:00:00 AM,PM10,34.7
Pereira,Centro,08/20/2010 12:00:00 AM,PM10,37.31
Pereira,Centro,08/21/2010 12:00:00 AM,PM10,47.46
Pereira,Centro,08/22/2010 12:00:00 AM,PM10,51.71
Pereira,Centro,08/23/2010 12:00:00 AM,PM10,55.02
Pereira,Centro,08/24/2010 12:00:00 AM,PM10,53.35
Pereira,Centro,08/25/2010 12:00:00 AM,PM10,39.75
Pereira,Centro,08/26/2010 12:00:00 AM,PM10,35.65
Pereira,Centro,08/27/2010 12:00:00 AM,PM10,51.28
Pereira,Centro,08/28/2010 12:00:00 AM,PM10,64.29
Pereira,Centro,08/29/2010 12:00:00 AM,PM10,78.38
Pereira,Centro,08/30/2010 12:00:00 AM,PM10,72.4
Pereira,Centro,08/31/2010 12:00:00 AM,PM10,67.56
Pereira,Centro,01/03/2011 12:00:00 AM,PM10,42.78
Pereira,Centro,01/09/2011 12:00:00 AM,PM10,31.19
Pereira,Centro,01/15/2011 12:00:00 AM,PM10,18.68
Pereira,Centro,01/21/2011 12:00:00 AM,PM10,32.37
Pereira,Centro,01/27/2011 12:00:00 AM,PM10,11.27
Pereira,Centro,02/02/2011 12:00:00 AM,PM10,39.62
Pereira,Centro,02/08/2011 12:00:00 AM,PM10,37.14
Pereira,Centro,02/14/2011 12:00:00 AM,PM10,44.34
Pereira,Centro,02/20/2011 12:00:00 AM,PM10,22.84
Pereira,Centro,02/26/2011 12:00:00 AM,PM10,44.37
Pereira,Centro,03/04/2011 12:00:00 AM,PM10,30.92
Pereira,Centro,03/10/2011 12:00:00 AM,PM10,49.95
Pereira,Centro,03/16/2011 12:00:00 AM,PM10,53.44
Pereira,Centro,03/22/2011 12:00:00 AM,PM10,43.22
Pereira,Centro,03/28/2011 12:00:00 AM,PM10,38.88
Pereira,Centro,04/03/2011 12:00:00 AM,PM10,30.36
Pereira,Centro,04/09/2011 12:00:00 AM,PM10,45.47
Pereira,Centro,04/15/2011 12:00:00 AM,PM10,21.38
Pereira,Centro,04/21/2011 12:00:00 AM,PM10,23.96
Pereira,Centro,04/27/2011 12:00:00 AM,PM10,35.75
Pereira,Centro,05/03/2011 12:00:00 AM,PM10,8.28
Pereira,Centro,05/09/2011 12:00:00 AM,PM10,11
Pereira,Centro,05/15/2011 12:00:00 AM,PM10,17.38
Pereira,Centro,05/21/2011 12:00:00 AM,PM10,23.01
Pereira,Centro,05/27/2011 12:00:00 AM,PM10,16.29
Pereira,Centro,06/02/2011 12:00:00 AM,PM10,17.24
Pereira,Centro,06/08/2011 12:00:00 AM,PM10,37.54
Pereira,Centro,06/14/2011 12:00:00 AM,PM10,27.83
Pereira,Centro,06/20/2011 12:00:00 AM,PM10,23
Pereira,Centro,06/26/2011 12:00:00 AM,PM10,33.35
Pereira,Centro,07/02/2011 12:00:00 AM,PM10,43.83
Pereira,Centro,07/08/2011 12:00:00 AM,PM10,65.52
Pereira,Centro,07/14/2011 12:00:00 AM,PM10,23.25
Pereira,Centro,07/20/2011 12:00:00 AM,PM10,36.22
Pereira,Centro,07/26/2011 12:00:00 AM,PM10,132.83
Pereira,Centro,08/01/2011 12:00:00 AM,PM10,68.15
Pereira,Centro,08/07/2011 12:00:00 AM,PM10,94.26
Pereira,Centro,08/13/2011 12:00:00 AM,PM10,41.37
Pereira,Centro,08/19/2011 12:00:00 AM,PM10,34.4
Pereira,Centro,08/25/2011 12:00:00 AM,PM10,51.32
Pereira,Centro,08/31/2011 12:00:00 AM,PM10,64.56
Pereira,Centro,09/06/2011 12:00:00 AM,PM10,96.44
Pereira,Centro,09/12/2011 12:00:00 AM,PM10,76.5
Pereira,Centro,09/18/2011 12:00:00 AM,PM10,23.23
Pereira,Centro,09/24/2011 12:00:00 AM,PM10,60.3
Pereira,Centro,09/30/2011 12:00:00 AM,PM10,61.23
Pereira,Centro,10/06/2011 12:00:00 AM,PM10,43.91
Pereira,Centro,10/12/2011 12:00:00 AM,PM10,42.82
Pereira,Centro,10/18/2011 12:00:00 AM,PM10,36.24
Pereira,Centro,10/24/2011 12:00:00 AM,PM10,50.07
Pereira,Centro,10/30/2011 12:00:00 AM,PM10,27.65
Pereira,Centro,11/05/2011 12:00:00 AM,PM10,34.81
Pereira,Centro,11/11/2011 12:00:00 AM,PM10,18.55
Pereira,Centro,11/17/2011 12:00:00 AM,PM10,56.19
Pereira,Centro,11/23/2011 12:00:00 AM,PM10,50.6
Pereira,Centro,11/29/2011 12:00:00 AM,PM10,47.07
Pereira,Centro,12/05/2011 12:00:00 AM,PM10,55.61
Pereira,Centro,12/11/2011 12:00:00 AM,PM10,73.53
Pereira,Centro,12/17/2011 12:00:00 AM,PM10,54.63
Pereira,Centro,12/23/2011 12:00:00 AM,PM10,43.96
Pereira,Centro,02/20/2012 12:00:00 AM,PM10,51
Pereira,Centro,02/26/2012 12:00:00 AM,PM10,36
Pereira,Centro,03/03/2012 12:00:00 AM,PM10,49
Pereira,Centro,03/09/2012 12:00:00 AM,PM10,45
Pereira,Centro,03/13/2012 12:00:00 AM,PM10,9
Pereira,Centro,03/19/2012 12:00:00 AM,PM10,24
Pereira,Centro,03/26/2012 12:00:00 AM,PM10,48
Pereira,Centro,04/01/2012 12:00:00 AM,PM10,26
Pereira,Centro,04/07/2012 12:00:00 AM,PM10,41
Pereira,Centro,04/13/2012 12:00:00 AM,PM10,36
Pereira,Centro,04/19/2012 12:00:00 AM,PM10,30
Pereira,Centro,04/25/2012 12:00:00 AM,PM10,22
Pereira,Centro,05/01/2012 12:00:00 AM,PM10,32
Pereira,Centro,05/07/2012 12:00:00 AM,PM10,26
Pereira,Centro,05/13/2012 12:00:00 AM,PM10,30
Pereira,Centro,05/19/2012 12:00:00 AM,PM10,32
Pereira,Centro,05/25/2012 12:00:00 AM,PM10,36
Pereira,Centro,05/30/2012 12:00:00 AM,PM10,54.12
Pereira,Centro,05/31/2012 12:00:00 AM,PM10,115.56
Pereira,Centro,06/01/2012 12:00:00 AM,PM10,109.3
Pereira,Centro,06/02/2012 12:00:00 AM,PM10,101.52
Pereira,Centro,06/03/2012 12:00:00 AM,PM10,107.64
Pereira,Centro,06/04/2012 12:00:00 AM,PM10,76.22
Pereira,Centro,06/05/2012 12:00:00 AM,PM10,66.03
Pereira,Centro,06/06/2012 12:00:00 AM,PM10,55.53
Pereira,Centro,06/07/2012 12:00:00 AM,PM10,31.51
Pereira,Centro,06/08/2012 12:00:00 AM,PM10,43.88
Pereira,Centro,06/09/2012 12:00:00 AM,PM10,40.69
Pereira,Centro,06/10/2012 12:00:00 AM,PM10,45.45
Pereira,Centro,06/11/2012 12:00:00 AM,PM10,34.78
Pereira,Centro,06/12/2012 12:00:00 AM,PM10,42.77
Pereira,Centro,06/18/2012 12:00:00 AM,PM10,31.77
Pereira,Centro,06/24/2012 12:00:00 AM,PM10,37.85
Pereira,Centro,06/30/2012 12:00:00 AM,PM10,28.08
Pereira,Centro,07/01/2012 12:00:00 AM,PM10,20.31
Pereira,Centro,07/02/2012 12:00:00 AM,PM10,27.76
Pereira,Centro,07/03/2012 12:00:00 AM,PM10,42.29
Pereira,Centro,07/04/2012 12:00:00 AM,PM10,34.94
Pereira,Centro,07/05/2012 12:00:00 AM,PM10,23.61
Pereira,Centro,07/06/2012 12:00:00 AM,PM10,18.9
Pereira,Centro,07/12/2012 12:00:00 AM,PM10,32.5
Pereira,Centro,07/14/2012 12:00:00 AM,PM10,46.07
Pereira,Centro,07/16/2012 12:00:00 AM,PM10,23.99
Pereira,Centro,07/18/2012 12:00:00 AM,PM10,27.39
Pereira,Centro,07/20/2012 12:00:00 AM,PM10,25.91
Pereira,Centro,07/22/2012 12:00:00 AM,PM10,34.65
Pereira,Centro,07/24/2012 12:00:00 AM,PM10,23.49
Pereira,Centro,07/26/2012 12:00:00 AM,PM10,37.24
Pereira,Centro,07/28/2012 12:00:00 AM,PM10,25.58
Pereira,Centro,07/30/2012 12:00:00 AM,PM10,39.26
Pereira,Centro,08/05/2012 12:00:00 AM,PM10,25.6
Pereira,Centro,08/11/2012 12:00:00 AM,PM10,37.12
Pereira,Centro,08/17/2012 12:00:00 AM,PM10,24.13
Pereira,Centro,08/21/2012 12:00:00 AM,PM10,30.63
Pereira,Centro,08/23/2012 12:00:00 AM,PM10,41.57
Pereira,Centro,08/29/2012 12:00:00 AM,PM10,44.26
Pereira,Centro,09/04/2012 12:00:00 AM,PM10,48.5
Pereira,Centro,09/10/2012 12:00:00 AM,PM10,41.94
Pereira,Centro,09/12/2012 12:00:00 AM,PM10,40.18
Pereira,Centro,09/16/2012 12:00:00 AM,PM10,23.61
Pereira,Centro,09/21/2012 12:00:00 AM,PM10,43.28
Pereira,Centro,09/22/2012 12:00:00 AM,PM10,24.53
Pereira,Centro,09/28/2012 12:00:00 AM,PM10,29.52
Pereira,Centro,10/04/2012 12:00:00 AM,PM10,37.1
Pereira,Centro,10/10/2012 12:00:00 AM,PM10,44.91
Pereira,Centro,10/16/2012 12:00:00 AM,PM10,16.49
Pereira,Centro,10/22/2012 12:00:00 AM,PM10,32.56
Pereira,Centro,10/28/2012 12:00:00 AM,PM10,36.71
Pereira,Centro,11/03/2012 12:00:00 AM,PM10,17
Pereira,Centro,11/09/2012 12:00:00 AM,PM10,20
Pereira,Centro,11/15/2012 12:00:00 AM,PM10,36
Pereira,Centro,11/21/2012 12:00:00 AM,PM10,31
Pereira,Centro,11/27/2012 12:00:00 AM,PM10,47
Pereira,Centro,12/03/2012 12:00:00 AM,PM10,26
Pereira,Centro,12/09/2012 12:00:00 AM,PM10,41
Pereira,Centro,12/15/2012 12:00:00 AM,PM10,32
Pereira,Centro,12/21/2012 12:00:00 AM,PM10,22
Pereira,Centro,12/27/2012 12:00:00 AM,PM10,25
Pereira,Centro,01/02/2013 12:00:00 AM,PM10,36.97
Pereira,Centro,01/08/2013 12:00:00 AM,PM10,33.65
Pereira,Centro,01/14/2013 12:00:00 AM,PM10,20.52
Pereira,Centro,01/20/2013 12:00:00 AM,PM10,15.35
Pereira,Centro,01/26/2013 12:00:00 AM,PM10,39.56
Pereira,Centro,02/01/2013 12:00:00 AM,PM10,47.25
Pereira,Centro,05/16/2013 12:00:00 AM,PM10,37.6
Pereira,Centro,05/19/2013 12:00:00 AM,PM10,34.38
Pereira,Centro,05/22/2013 12:00:00 AM,PM10,35.91
Pereira,Centro,05/26/2013 12:00:00 AM,PM10,19.76
Pereira,Centro,05/28/2013 12:00:00 AM,PM10,24.37
Pereira,Centro,06/03/2013 12:00:00 AM,PM10,41.58
Pereira,Centro,06/09/2013 12:00:00 AM,PM10,27.74
Pereira,Centro,06/15/2013 12:00:00 AM,PM10,29.8
Pereira,Centro,06/21/2013 12:00:00 AM,PM10,46.03
Pereira,Centro,06/27/2013 12:00:00 AM,PM10,27.38
Pereira,Centro,07/03/2013 12:00:00 AM,PM10,28.9
Pereira,Centro,07/09/2013 12:00:00 AM,PM10,36.42
Pereira,Centro,07/15/2013 12:00:00 AM,PM10,43.34
Pereira,Centro,07/21/2013 12:00:00 AM,PM10,37.5
Pereira,Centro,07/27/2013 12:00:00 AM,PM10,40.24
Pereira,Centro,08/02/2013 12:00:00 AM,PM10,30.97
Pereira,Centro,08/08/2013 12:00:00 AM,PM10,39.59
Pereira,Centro,08/26/2013 12:00:00 AM,PM10,24.01
Pereira,Centro,08/30/2013 12:00:00 AM,PM10,29.63
Pereira,Centro,09/01/2013 12:00:00 AM,PM10,29.69
Pereira,Centro,09/07/2013 12:00:00 AM,PM10,22.31
Pereira,Centro,09/13/2013 12:00:00 AM,PM10,38.91
Pereira,Centro,09/19/2013 12:00:00 AM,PM10,33.7
Pereira,Centro,09/27/2013 12:00:00 AM,PM10,32.05
Pereira,Centro,10/02/2013 12:00:00 AM,PM10,32.92
Pereira,Centro,10/04/2013 12:00:00 AM,PM10,19.37
Pereira,Centro,10/06/2013 12:00:00 AM,PM10,30.4
Pereira,Centro,10/08/2013 12:00:00 AM,PM10,36.93
Pereira,Centro,10/10/2013 12:00:00 AM,PM10,34.36
Pereira,Centro,10/12/2013 12:00:00 AM,PM10,31.1
Pereira,Centro,10/14/2013 12:00:00 AM,PM10,20.59
Pereira,Centro,10/16/2013 12:00:00 AM,PM10,26.09
Pereira,Centro,10/18/2013 12:00:00 AM,PM10,10.47
Pereira,Centro,10/20/2013 12:00:00 AM,PM10,35.7
Pereira,Centro,10/22/2013 12:00:00 AM,PM10,32.73
Pereira,Centro,10/24/2013 12:00:00 AM,PM10,25.76
Pereira,Centro,10/26/2013 12:00:00 AM,PM10,23.26
Pereira,Centro,10/28/2013 12:00:00 AM,PM10,30.12
Pereira,Centro,10/30/2013 12:00:00 AM,PM10,21.36
Pereira,Centro,11/01/2013 12:00:00 AM,PM10,15.21
Pereira,Centro,11/03/2013 12:00:00 AM,PM10,22.87
Pereira,Centro,11/05/2013 12:00:00 AM,PM10,21.66
Pereira,Centro,11/07/2013 12:00:00 AM,PM10,29.06
Pereira,Centro,11/09/2013 12:00:00 AM,PM10,26.13
Pereira,Centro,11/11/2013 12:00:00 AM,PM10,29.96
Pereira,Centro,11/13/2013 12:00:00 AM,PM10,15.89
Pereira,Centro,11/15/2013 12:00:00 AM,PM10,13.77
Pereira,Centro,11/17/2013 12:00:00 AM,PM10,18.04
Pereira,Centro,11/19/2013 12:00:00 AM,PM10,21.46
Pereira,Centro,11/21/2013 12:00:00 AM,PM10,24.68
Pereira,Centro,11/23/2013 12:00:00 AM,PM10,15.59
Pereira,Centro,11/25/2013 12:00:00 AM,PM10,28.22
Pereira,Centro,11/27/2013 12:00:00 AM,PM10,13.04
Pereira,Centro,11/29/2013 12:00:00 AM,PM10,21.99
Pereira,Centro,12/01/2013 12:00:00 AM,PM10,40.64
Pereira,Centro,12/03/2013 12:00:00 AM,PM10,28.81
Pereira,Centro,12/05/2013 12:00:00 AM,PM10,38.24
Pereira,Centro,12/07/2013 12:00:00 AM,PM10,21.97
Pereira,Centro,12/09/2013 12:00:00 AM,PM10,37.43
Pereira,Centro,12/11/2013 12:00:00 AM,PM10,23.97
Pereira,Centro,12/13/2013 12:00:00 AM,PM10,29.73
Pereira,Centro,12/15/2013 12:00:00 AM,PM10,35.92
Pereira,Centro,12/17/2013 12:00:00 AM,PM10,16.57
Pereira,Centro,12/19/2013 12:00:00 AM,PM10,45.29
Pereira,Centro,12/21/2013 12:00:00 AM,PM10,34.35
Pereira,Centro,12/23/2013 12:00:00 AM,PM10,43.28
Pereira,Centro,12/25/2013 12:00:00 AM,PM10,19.44
Pereira,Centro,12/27/2013 12:00:00 AM,PM10,24.03
Pereira,Centro,12/29/2013 12:00:00 AM,PM10,37.62
Pereira,Centro,12/31/2013 12:00:00 AM,PM10,30.97
Pereira,Centro,01/02/2014 12:00:00 AM,PM10,32.24
Pereira,Centro,01/04/2014 12:00:00 AM,PM10,17.74
Pereira,Centro,01/06/2014 12:00:00 AM,PM10,10.01
Pereira,Centro,01/08/2014 12:00:00 AM,PM10,30.32
Pereira,Centro,01/10/2014 12:00:00 AM,PM10,14.83
Pereira,Centro,01/12/2014 12:00:00 AM,PM10,18.19
Pereira,Centro,01/14/2014 12:00:00 AM,PM10,12.81
Pereira,Centro,01/16/2014 12:00:00 AM,PM10,20.37
Pereira,Centro,01/18/2014 12:00:00 AM,PM10,26.07
Pereira,Centro,01/20/2014 12:00:00 AM,PM10,30.77
Pereira,Centro,01/22/2014 12:00:00 AM,PM10,26.37
Pereira,Centro,01/24/2014 12:00:00 AM,PM10,22.86
Pereira,Centro,01/26/2014 12:00:00 AM,PM10,37.01
Pereira,Centro,01/28/2014 12:00:00 AM,PM10,29.92
Pereira,Centro,01/30/2014 12:00:00 AM,PM10,19.17
Pereira,Centro,02/01/2014 12:00:00 AM,PM10,34.37
Pereira,Centro,02/03/2014 12:00:00 AM,PM10,28.56
Pereira,Centro,02/05/2014 12:00:00 AM,PM10,17.28
Pereira,Centro,02/07/2014 12:00:00 AM,PM10,34.69
Pereira,Centro,02/09/2014 12:00:00 AM,PM10,9.74
Pereira,Centro,02/11/2014 12:00:00 AM,PM10,25.22
Pereira,Centro,02/13/2014 12:00:00 AM,PM10,8.83
Pereira,Centro,02/15/2014 12:00:00 AM,PM10,37.42
Pereira,Centro,02/17/2014 12:00:00 AM,PM10,27.06
Pereira,Centro,02/19/2014 12:00:00 AM,PM10,17.48
Pereira,Centro,02/21/2014 12:00:00 AM,PM10,27.65
Pereira,Centro,02/23/2014 12:00:00 AM,PM10,34.6
Pereira,Centro,02/25/2014 12:00:00 AM,PM10,24.24
Pereira,Centro,02/27/2014 12:00:00 AM,PM10,20.94
Pereira,Centro,03/01/2014 12:00:00 AM,PM10,14.27
Pereira,Centro,03/03/2014 12:00:00 AM,PM10,27.74
Pereira,Centro,03/05/2014 12:00:00 AM,PM10,34.19
Pereira,Centro,03/07/2014 12:00:00 AM,PM10,18.34
Pereira,Centro,03/09/2014 12:00:00 AM,PM10,13.01
Pereira,Centro,03/11/2014 12:00:00 AM,PM10,28.96
Pereira,Centro,03/13/2014 12:00:00 AM,PM10,25.58
Pereira,Centro,09/18/2014 12:00:00 AM,PM10,22.59
Pereira,Centro,09/19/2014 12:00:00 AM,PM10,23.28
Pereira,Centro,09/20/2014 12:00:00 AM,PM10,16.9
Pereira,Centro,09/21/2014 12:00:00 AM,PM10,22.43
Pereira,Centro,09/22/2014 12:00:00 AM,PM10,31.71
Pereira,Centro,09/23/2014 12:00:00 AM,PM10,25.92
Pereira,Centro,09/24/2014 12:00:00 AM,PM10,33.7
Pereira,Centro,09/25/2014 12:00:00 AM,PM10,30.99
Pereira,Centro,09/26/2014 12:00:00 AM,PM10,28.99
Pereira,Centro,09/27/2014 12:00:00 AM,PM10,24.31
Pereira,Centro,09/28/2014 12:00:00 AM,PM10,34.9
Pereira,Centro,09/29/2014 12:00:00 AM,PM10,32.74
Pereira,Centro,09/30/2014 12:00:00 AM,PM10,30.3
Pereira,Centro,10/01/2014 12:00:00 AM,PM10,38.62
Pereira,Centro,10/02/2014 12:00:00 AM,PM10,34.97
Pereira,Centro,10/03/2014 12:00:00 AM,PM10,37.16
Pereira,Centro,10/04/2014 12:00:00 AM,PM10,23.18
Pereira,Centro,10/05/2014 12:00:00 AM,PM10,32.82
Pereira,Centro,10/06/2014 12:00:00 AM,PM10,56.02
Pereira,Centro,10/07/2014 12:00:00 AM,PM10,32.27
Pereira,Centro,10/08/2014 12:00:00 AM,PM10,24.82
Pereira,Centro,10/09/2014 12:00:00 AM,PM10,52.55
Pereira,Centro,10/10/2014 12:00:00 AM,PM10,34.12
Pereira,Centro,10/11/2014 12:00:00 AM,PM10,26.81
Pereira,Centro,10/12/2014 12:00:00 AM,PM10,24.63
Pereira,Centro,10/13/2014 12:00:00 AM,PM10,38.67
Pereira,Centro,10/14/2014 12:00:00 AM,PM10,36.42
Pereira,Centro,10/15/2014 12:00:00 AM,PM10,29.97
Pereira,Centro,10/16/2014 12:00:00 AM,PM10,41.32
Pereira,Centro,10/17/2014 12:00:00 AM,PM10,34.9
Pereira,Centro,10/18/2014 12:00:00 AM,PM10,19.31
Pereira,Centro,10/19/2014 12:00:00 AM,PM10,36.2
Pereira,Centro,10/20/2014 12:00:00 AM,PM10,42.04
Pereira,Centro,10/23/2014 12:00:00 AM,PM10,37.01
Pereira,Centro,10/24/2014 12:00:00 AM,PM10,24.49
Pereira,Centro,10/25/2014 12:00:00 AM,PM10,12.81
Pereira,Centro,10/27/2014 12:00:00 AM,PM10,39.91
Pereira,Centro,10/28/2014 12:00:00 AM,PM10,60.25
Pereira,Centro,10/31/2014 12:00:00 AM,PM10,29.56
Pereira,Centro,11/01/2014 12:00:00 AM,PM10,20.84
Pereira,Centro,11/02/2014 12:00:00 AM,PM10,22.78
Pereira,Centro,11/03/2014 12:00:00 AM,PM10,36.67
Pereira,Centro,11/04/2014 12:00:00 AM,PM10,23.11
Pereira,Centro,11/05/2014 12:00:00 AM,PM10,26.51
Pereira,Centro,11/06/2014 12:00:00 AM,PM10,40.99
Pereira,Centro,11/07/2014 12:00:00 AM,PM10,19.29
Pereira,Centro,11/08/2014 12:00:00 AM,PM10,26.9
Pereira,Centro,11/12/2014 12:00:00 AM,PM10,32.58
Pereira,Centro,11/14/2014 12:00:00 AM,PM10,22.72
Pereira,Centro,11/15/2014 12:00:00 AM,PM10,37.6
Pereira,Centro,11/16/2014 12:00:00 AM,PM10,23.36
Pereira,Centro,11/18/2014 12:00:00 AM,PM10,30.83
Pereira,Centro,11/19/2014 12:00:00 AM,PM10,30.27
Pereira,Centro,11/21/2014 12:00:00 AM,PM10,24.38
Pereira,Centro,11/22/2014 12:00:00 AM,PM10,17.79
Pereira,Centro,11/25/2014 12:00:00 AM,PM10,18.33
Pereira,Centro,11/26/2014 12:00:00 AM,PM10,18.62
Pereira,Centro,11/27/2014 12:00:00 AM,PM10,32.1
Pereira,Centro,11/28/2014 12:00:00 AM,PM10,29.75
Pereira,Centro,11/29/2014 12:00:00 AM,PM10,23.92
Pereira,Centro,11/30/2014 12:00:00 AM,PM10,24.73
Pereira,Centro,12/02/2014 12:00:00 AM,PM10,25.94
Pereira,Centro,12/03/2014 12:00:00 AM,PM10,27.27
Pereira,Centro,12/04/2014 12:00:00 AM,PM10,30.11
Pereira,Centro,12/08/2014 12:00:00 AM,PM10,21.71
Pereira,Centro,12/09/2014 12:00:00 AM,PM10,19.74
Pereira,Centro,12/10/2014 12:00:00 AM,PM10,10.68
Pereira,Centro,12/15/2014 12:00:00 AM,PM10,21.45
Pereira,Centro,12/16/2014 12:00:00 AM,PM10,26.97
Pereira,Centro,12/17/2014 12:00:00 AM,PM10,22.82
Pereira,Centro,12/18/2014 12:00:00 AM,PM10,26.52
Pereira,Centro,12/19/2014 12:00:00 AM,PM10,27.72
Pereira,Centro,12/20/2014 12:00:00 AM,PM10,35.57
Pereira,Centro,12/21/2014 12:00:00 AM,PM10,16.73
Pereira,Centro,12/22/2014 12:00:00 AM,PM10,29.4
Pereira,Centro,12/23/2014 12:00:00 AM,PM10,34.73
Pereira,Centro,01/01/2015 12:00:00 AM,PM10,33.77
Pereira,Centro,01/04/2015 12:00:00 AM,PM10,21.89
Pereira,Centro,01/05/2015 12:00:00 AM,PM10,36.44
Pereira,Centro,01/07/2015 12:00:00 AM,PM10,35.25
Pereira,Centro,01/08/2015 12:00:00 AM,PM10,34.28
Pereira,Centro,01/09/2015 12:00:00 AM,PM10,52.21
Pereira,Centro,01/16/2015 12:00:00 AM,PM10,32.48
Pereira,Centro,01/17/2015 12:00:00 AM,PM10,24.07
Pereira,Centro,01/18/2015 12:00:00 AM,PM10,17.72
Pereira,Centro,01/19/2015 12:00:00 AM,PM10,25.49
Pereira,Centro,01/20/2015 12:00:00 AM,PM10,31.05
Pereira,Centro,09/01/2015 12:00:00 AM,PM10,33.59
Pereira,Centro,09/02/2015 12:00:00 AM,PM10,35.88
Pereira,Centro,09/03/2015 12:00:00 AM,PM10,32.23
Pereira,Centro,09/04/2015 12:00:00 AM,PM10,38.09
Pereira,Centro,09/05/2015 12:00:00 AM,PM10,29.9
Pereira,Centro,09/06/2015 12:00:00 AM,PM10,36.96
Pereira,Centro,09/11/2015 12:00:00 AM,PM10,23.73
Pereira,Centro,09/12/2015 12:00:00 AM,PM10,25.81
Pereira,Centro,09/13/2015 12:00:00 AM,PM10,25.18
Pereira,Centro,09/14/2015 12:00:00 AM,PM10,34.52
Pereira,Centro,09/15/2015 12:00:00 AM,PM10,47.9
Pereira,Centro,09/16/2015 12:00:00 AM,PM10,33.55
Pereira,Centro,09/17/2015 12:00:00 AM,PM10,33.67
Pereira,Centro,09/18/2015 12:00:00 AM,PM10,27.11
Pereira,Centro,09/19/2015 12:00:00 AM,PM10,43.34
Pereira,Centro,09/20/2015 12:00:00 AM,PM10,26.8
Pereira,Centro,09/21/2015 12:00:00 AM,PM10,33.04
Pereira,Centro,09/22/2015 12:00:00 AM,PM10,26.23
Pereira,Centro,09/23/2015 12:00:00 AM,PM10,15.17
Pereira,Centro,09/24/2015 12:00:00 AM,PM10,23.91
Pereira,Centro,09/25/2015 12:00:00 AM,PM10,33.3
